造成三段 [00CC00]112.6% [-]的伤害，巨龙消失时造成 [00CC00]134.7% [-]的大范围伤害。
造成三段 [00CC00]113.3% [-]的伤害，巨龙消失时造成 [00CC00]135.8% [-]的大范围伤害。
造成三段 [00CC00]114% [-]的伤害，巨龙消失时造成 [00CC00]136.8% [-]的大范围伤害。
造成三段 [00CC00]114.7% [-]的伤害，巨龙消失时造成 [00CC00]137.8% [-]的大范围伤害。
造成三段 [00CC00]115.4% [-]的伤害，巨龙消失时造成 [00CC00]138.8% [-]的大范围伤害。
造成三段 [00CC00]116.1% [-]的伤害，巨龙消失时造成 [00CC00]139.9% [-]的大范围伤害。
造成三段 [00CC00]116.8% [-]的伤害，巨龙消失时造成 [00CC00]140.9% [-]的大范围伤害。
造成三段 [00CC00]117.5% [-]的伤害，巨龙消失时造成 [00CC00]141.9% [-]的大范围伤害。
造成三段 [00CC00]118.2% [-]的伤害，巨龙消失时造成 [00CC00]142.9% [-]的大范围伤害。
造成三段 [00CC00]118.9% [-]的伤害，巨龙消失时造成 [00CC00]143.9% [-]的大范围伤害。
造成三段 [00CC00]119.6% [-]的伤害，巨龙消失时造成 [00CC00]145% [-]的大范围伤害。
造成三段 [00CC00]120.3% [-]的伤害，巨龙消失时造成 [00CC00]146% [-]的大范围伤害。
造成三段 [00CC00]121% [-]的伤害，巨龙消失时造成 [00CC00]147% [-]的大范围伤害。
造成三段 [00CC00]121.8% [-]的伤害，巨龙消失时造成 [00CC00]148% [-]的大范围伤害。
造成三段 [00CC00]122.6% [-]的伤害，巨龙消失时造成 [00CC00]149.3% [-]的大范围伤害。
造成三段 [00CC00]122.6% [-]的伤害，巨龙消失时造成 [00CC00]149.3% [-]的大范围伤害。
造成三段 [00CC00]122.6% [-]的伤害，巨龙消失时造成 [00CC00]149.3% [-]的大范围伤害。
造成三段 [00CC00]122.6% [-]的伤害，巨龙消失时造成 [00CC00]149.3% [-]的大范围伤害。
造成三段 [00CC00]122.6% [-]的伤害，巨龙消失时造成 [00CC00]149.3% [-]的大范围伤害。
90008
天外飞仙
41
造成 [00CC00]206.3% [-]的伤害。
造成 [00CC00]208.4% [-]的伤害。
造成 [00CC00]210.4% [-]的伤害。
造成 [00CC00]212.4% [-]的伤害。
造成 [00CC00]214.4% [-]的伤害。
造成 [00CC00]216.4% [-]的伤害。
造成 [00CC00]218.5% [-]的伤害。
造成 [00CC00]220.5% [-]的伤害。
造成 [00CC00]225% [-]的伤害。
造成 [00CC00]227.1% [-]的伤害。
造成 [00CC00]229.1% [-]的伤害。
造成 [00CC00]231.2% [-]的伤害。
造成 [00CC00]238.5% [-]的伤害。
造成 [00CC00]240.7% [-]的伤害。
造成 [00CC00]242.8% [-]的伤害。
造成 [00CC00]245% [-]的伤害。
造成 [00CC00]253.7% [-]的伤害。
造成 [00CC00]256.6% [-]的伤害。
造成 [00CC00]259.4% [-]的伤害。
造成 [00CC00]262.2% [-]的伤害。
造成 [00CC00]265% [-]的伤害。
造成 [00CC00]267.8% [-]的伤害。
造成 [00CC00]270.6% [-]的伤害。
造成 [00CC00]273.4% [-]的伤害。
造成 [00CC00]276.2% [-]的伤害。
造成 [00CC00]279% [-]的伤害。
造成 [00CC00]281.8% [-]的伤害。
造成 [00CC00]284.6% [-]的伤害。
造成 [00CC00]287.4% [-]的伤害。
造成 [00CC00]290.2% [-]的伤害。
造成 [00CC00]293% [-]的伤害。
造成 [00CC00]295.8% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
造成 [00CC00]299.1% [-]的伤害。
90009
诛仙剑气
41
造成六段 [00CC00]186.7% [-]的伤害。
造成六段 [00CC00]188.3% [-]的伤害。
造成六段 [00CC00]190% [-]的伤害。
造成六段 [00CC00]191.7% [-]的伤害。
造成六段 [00CC00]193.3% [-]的伤害。
造成六段 [00CC00]195% [-]的伤害。
造成六段 [00CC00]198.7% [-]的伤害。
造成六段 [00CC00]200.4% [-]的伤害。
造成六段 [00CC00]202.1% [-]的伤害。
造成六段 [00CC00]207.9% [-]的伤害。
造成六段 [00CC00]209.6% [-]的伤害。
造成六段 [00CC00]211.4% [-]的伤害。
造成六段 [00CC00]213.2% [-]的伤害。
造成六段 [00CC00]220.2% [-]的伤害。
造成六段 [00CC00]222.5% [-]的伤害。
造成六段 [00CC00]224.8% [-]的伤害。
造成六段 [00CC00]227.1% [-]的伤害。
造成六段 [00CC00]229.4% [-]的伤害。
造成六段 [00CC00]231.7% [-]的伤害。
造成六段 [00CC00]234.1% [-]的伤害。
造成六段 [00CC00]236.4% [-]的伤害。
造成六段 [00CC00]238.7% [-]的伤害。
造成六段 [00CC00]241% [-]的伤害。
造成六段 [00CC00]243.3% [-]的伤害。
造成六段 [00CC00]245.6% [-]的伤害。
造成六段 [00CC00]248% [-]的伤害。
造成六段 [00CC00]250.3% [-]的伤害。
造成六段 [00CC00]252.6% [-]的伤害。
造成六段 [00CC00]254.9% [-]的伤害。
造成六段 [00CC00]257.2% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
造成六段 [00CC00]260% [-]的伤害。
90010
归元剑
41
造成三段 [00CC00]112.2% [-]的伤害。
造成三段 [00CC00]112.7% [-]的伤害。
造成三段 [00CC00]113.3% [-]的伤害。
造成三段 [00CC00]113.8% [-]的伤害。
造成三段 [00CC00]114.3% [-]的伤害。
造成三段 [00CC00]114.9% [-]的伤害。
造成三段 [00CC00]115.6% [-]的伤害。
造成三段 [00CC00]116.3% [-]的伤害。
造成三段 [00CC00]117.1% [-]的伤害。
造成三段 [00CC00]117.8% [-]的伤害。
造成三段 [00CC00]118.5% [-]的伤害。
造成三段 [00CC00]119.3% [-]的伤害。
造成三段 [00CC00]120% [-]的伤害。
造成三段 [00CC00]120.7% [-]的伤害。
造成三段 [00CC00]121.4% [-]的伤害。
造成三段 [00CC00]122.2% [-]的伤害。
造成三段 [00CC00]123.4% [-]的伤害。
造成三段 [00CC00]124.1% [-]的伤害。
造成三段 [00CC00]124.9% [-]的伤害。
造成三段 [00CC00]125.6% [-]的伤害。
造成三段 [00CC00]127.4% [-]的伤害。
造成三段 [00CC00]128.1% [-]的伤害。
造成三段 [00CC00]128.9% [-]的伤害。
造成三段 [00CC00]131% [-]的伤害。
造成三段 [00CC00]131.8% [-]的伤害。
造成三段 [00CC00]132.8% [-]的伤害。
造成三段 [00CC00]133.9% [-]的伤害。
造成三段 [00CC00]134.9% [-]的伤害。
造成三段 [00CC00]135.9% [-]的伤害。
造成三段 [00CC00]136.9% [-]的伤害。
造成三段 [00CC00]137.9% [-]的伤害。
造成三段 [00CC00]138.9% [-]的伤害。
造成三段 [00CC00]139.9% [-]的伤害。
造成三段 [00CC00]140.9% [-]的伤害。
造成三段 [00CC00]141.9% [-]的伤害。
造成三段 [00CC00]142.9% [-]的伤害。
造成三段 [00CC00]143.9% [-]的伤害。
造成三段 [00CC00]145% [-]的伤害。
造成三段 [00CC00]146% [-]的伤害。
造成三段 [00CC00]147% [-]的伤害。
造成三段 [00CC00]148.2% [-]的伤害。
90011
御剑诀
41
造成两段 [00CC00]120.6% [-]的伤害。
造成两段 [00CC00]121.3% [-]的伤害。
造成两段 [00CC00]121.9% [-]的伤害。
造成两段 [00CC00]122.6% [-]的伤害。
造成两段 [00CC00]123.2% [-]的伤害。
造成两段 [00CC00]123.9% [-]的伤害。
造成两段 [00CC00]124.7% [-]的伤害。
造成两段 [00CC00]125.6% [-]的伤害。
造成两段 [00CC00]126.4% [-]的伤害。
造成两段 [00CC00]127.3% [-]的伤害。
造成两段 [00CC00]128.2% [-]的伤害。
造成两段 [00CC00]129% [-]的伤害。
造成两段 [00CC00]129.9% [-]的伤害。
造成两段 [00CC00]130.8% [-]的伤害。
造成两段 [00CC00]131.6% [-]的伤害。
造成两段 [00CC00]132.5% [-]的伤害。
造成两段 [00CC00]134.1% [-]的伤害。
造成两段 [00CC00]134.9% [-]的伤害。
造成两段 [00CC00]135.8% [-]的伤害。
造成两段 [00CC00]136.7% [-]的伤害。
造成两段 [00CC00]139.1% [-]的伤害。
造成两段 [00CC00]140% [-]的伤害。
造成两段 [00CC00]140.9% [-]的伤害。
造成两段 [00CC00]141.8% [-]的伤害。
造成两段 [00CC00]144.7% [-]的伤害。
造成两段 [00CC00]145.9% [-]的伤害。
造成两段 [00CC00]147.1% [-]的伤害。
造成两段 [00CC00]148.3% [-]的伤害。
造成两段 [00CC00]149.5% [-]的伤害。
造成两段 [00CC00]150.7% [-]的伤害。
造成两段 [00CC00]151.9% [-]的伤害。
造成两段 [00CC00]153.1% [-]的伤害。
造成两段 [00CC00]154.3% [-]的伤害。
造成两段 [00CC00]155.5% [-]的伤害。
造成两段 [00CC00]156.7% [-]的伤害。
造成两段 [00CC00]157.9% [-]的伤害。
造成两段 [00CC00]159.1% [-]的伤害。
造成两段 [00CC00]160.3% [-]的伤害。
造成两段 [00CC00]161.5% [-]的伤害。
造成两段 [00CC00]162.7% [-]的伤害。
造成两段 [00CC00]164.1% [-]的伤害。
91006
火焰刀
41
造成三段 [00CC00]122.4% [-]的伤害。
造成三段 [00CC00]123.1% [-]的伤害。
造成三段 [00CC00]123.7% [-]的伤害。
造成三段 [00CC00]124.4% [-]的伤害。
造成三段 [00CC00]125.1% [-]的伤害。
造成三段 [00CC00]125.7% [-]的伤害。
造成三段 [00CC00]126.6% [-]的伤害。
造成三段 [00CC00]127.5% [-]的伤害。
造成三段 [00CC00]128.4% [-]的伤害。
造成三段 [00CC00]129.3% [-]的伤害。
造成三段 [00CC00]130.2% [-]的伤害。
造成三段 [00CC00]131.1% [-]的伤害。
造成三段 [00CC00]132% [-]的伤害。
造成三段 [00CC00]132.9% [-]的伤害。
造成三段 [00CC00]133.8% [-]的伤害。
造成三段 [00CC00]134.7% [-]的伤害。
造成三段 [00CC00]136.3% [-]的伤害。
造成三段 [00CC00]137.2% [-]的伤害。
造成三段 [00CC00]138.1% [-]的伤害。
造成三段 [00CC00]139% [-]的伤害。
造成三段 [00CC00]141.5% [-]的伤害。
造成三段 [00CC00]142.5% [-]的伤害。
造成三段 [00CC00]143.4% [-]的伤害。
造成三段 [00CC00]144.4% [-]的伤害。
造成三段 [00CC00]147.4% [-]的伤害。
造成三段 [00CC00]148.6% [-]的伤害。
造成三段 [00CC00]149.8% [-]的伤害。
造成三段 [00CC00]151.1% [-]的伤害。
造成三段 [00CC00]152.3% [-]的伤害。
造成三段 [00CC00]153.5% [-]的伤害。
造成三段 [00CC00]154.8% [-]的伤害。
造成三段 [00CC00]156% [-]的伤害。
造成三段 [00CC00]157.3% [-]的伤害。
造成三段 [00CC00]158.5% [-]的伤害。
造成三段 [00CC00]159.7% [-]的伤害。
造成三段 [00CC00]161% [-]的伤害。
造成三段 [00CC00]162.2% [-]的伤害。
造成三段 [00CC00]163.5% [-]的伤害。
造成三段 [00CC00]164.7% [-]的伤害。
造成三段 [00CC00]165.9% [-]的伤害。
造成三段 [00CC00]167.4% [-]的伤害。
91007
天魔舞
41
造成八段 [00CC00]138.9% [-]的伤害，双刃斩击造成 [00CC00]163% [-]的伤害。
造成八段 [00CC00]139.7% [-]的伤害，双刃斩击造成 [00CC00]164.2% [-]的伤害。
造成八段 [00CC00]140.6% [-]的伤害，双刃斩击造成 [00CC00]165.4% [-]的伤害。
造成八段 [00CC00]141.5% [-]的伤害，双刃斩击造成 [00CC00]166.5% [-]的伤害。
造成八段 [00CC00]142.3% [-]的伤害，双刃斩击造成 [00CC00]167.7% [-]的伤害。
造成八段 [00CC00]143.2% [-]的伤害，双刃斩击造成 [00CC00]168.8% [-]的伤害。
造成八段 [00CC00]144.3% [-]的伤害，双刃斩击造成 [00CC00]170.3% [-]的伤害。
造成八段 [00CC00]145.5% [-]的伤害，双刃斩击造成 [00CC00]171.9% [-]的伤害。
造成八段 [00CC00]146.6% [-]的伤害，双刃斩击造成 [00CC00]173.4% [-]的伤害。
造成八段 [00CC00]147.8% [-]的伤害，双刃斩击造成 [00CC00]175% [-]的伤害。
造成八段 [00CC00]148.9% [-]的伤害，双刃斩击造成 [00CC00]176.5% [-]的伤害。
造成八段 [00CC00]150.1% [-]的伤害，双刃斩击造成 [00CC00]178% [-]的伤害。
造成八段 [00CC00]151.2% [-]的伤害，双刃斩击造成 [00CC00]179.6% [-]的伤害。
造成八段 [00CC00]152.4% [-]的伤害，双刃斩击造成 [00CC00]181.1% [-]的伤害。
造成八段 [00CC00]153.5% [-]的伤害，双刃斩击造成 [00CC00]182.6% [-]的伤害。
造成八段 [00CC00]154.7% [-]的伤害，双刃斩击造成 [00CC00]184.2% [-]的伤害。
造成八段 [00CC00]157% [-]的伤害，双刃斩击造成 [00CC00]187.5% [-]的伤害。
造成八段 [00CC00]158.2% [-]的伤害，双刃斩击造成 [00CC00]189% [-]的伤害。
造成八段 [00CC00]159.3% [-]的伤害，双刃斩击造成 [00CC00]190.6% [-]的伤害。
造成八段 [00CC00]160.5% [-]的伤害，双刃斩击造成 [00CC00]192.2% [-]的伤害。
造成八段 [00CC00]164.1% [-]的伤害，双刃斩击造成 [00CC00]197.4% [-]的伤害。
造成八段 [00CC00]165.3% [-]的伤害，双刃斩击造成 [00CC00]199% [-]的伤害。
造成八段 [00CC00]166.6% [-]的伤害，双刃斩击造成 [00CC00]200.7% [-]的伤害。
造成八段 [00CC00]170.9% [-]的伤害，双刃斩击造成 [00CC00]206.9% [-]的伤害。
造成八段 [00CC00]172.1% [-]的伤害，双刃斩击造成 [00CC00]208.6% [-]的伤害。
造成八段 [00CC00]173.7% [-]的伤害，双刃斩击造成 [00CC00]210.8% [-]的伤害。
造成八段 [00CC00]175.3% [-]的伤害，双刃斩击造成 [00CC00]212.9% [-]的伤害。
造成八段 [00CC00]176.9% [-]的伤害，双刃斩击造成 [00CC00]215% [-]的伤害。
造成八段 [00CC00]178.5% [-]的伤害，双刃斩击造成 [00CC00]217.1% [-]的伤害。
造成八段 [00CC00]180.1% [-]的伤害，双刃斩击造成 [00CC00]219.3% [-]的伤害。
造成八段 [00CC00]181.7% [-]的伤害，双刃斩击造成 [00CC00]221.4% [-]的伤害。
造成八段 [00CC00]183.3% [-]的伤害，双刃斩击造成 [00CC00]223.5% [-]的伤害。
造成八段 [00CC00]184.9% [-]的伤害，双刃斩击造成 [00CC00]225.7% [-]的伤害。
造成八段 [00CC00]186.5% [-]的伤害，双刃斩击造成 [00CC00]227.8% [-]的伤害。
造成八段 [00CC00]188.1% [-]的伤害，双刃斩击造成 [00CC00]229.9% [-]的伤害。
造成八段 [00CC00]189.7% [-]的伤害，双刃斩击造成 [00CC00]232% [-]的伤害。
造成八段 [00CC00]191.3% [-]的伤害，双刃斩击造成 [00CC00]234.2% [-]的伤害。
造成八段 [00CC00]192.9% [-]的伤害，双刃斩击造成 [00CC00]236.3% [-]的伤害。
造成八段 [00CC00]194.5% [-]的伤害，双刃斩击造成 [00CC00]238.4% [-]的伤害。
造成八段 [00CC00]196.1% [-]的伤害，双刃斩击造成 [00CC00]240.6% [-]的伤害。
造成八段 [00CC00]198% [-]的伤害，双刃斩击造成 [00CC00]243.1% [-]的伤害。
91008
聚灵一击
41
造成 [00CC00]426.6% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]206.4% [-]的伤害。
造成 [00CC00]430.7% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]208% [-]的伤害。
造成 [00CC00]436.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]210.1% [-]的伤害。
造成 [00CC00]441.7% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]212.3% [-]的伤害。
造成 [00CC00]447.1% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]214.4% [-]的伤害。
造成 [00CC00]452.6% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]216.5% [-]的伤害。
造成 [00CC00]458% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]218.6% [-]的伤害。
造成 [00CC00]463.5% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]220.8% [-]的伤害。
造成 [00CC00]468.9% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]222.9% [-]的伤害。
造成 [00CC00]474.4% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]225% [-]的伤害。
造成 [00CC00]479.9% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]227.1% [-]的伤害。
造成 [00CC00]485.3% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]229.3% [-]的伤害。
造成 [00CC00]498.8% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]234.1% [-]的伤害。
造成 [00CC00]504.4% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]236.2% [-]的伤害。
造成 [00CC00]510% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]238.4% [-]的伤害。
造成 [00CC00]515.5% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]240.6% [-]的伤害。
造成 [00CC00]537.7% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]248.4% [-]的伤害。
造成 [00CC00]543.5% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]250.6% [-]的伤害。
造成 [00CC00]549.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]252.9% [-]的伤害。
造成 [00CC00]575.6% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]262.1% [-]的伤害。
造成 [00CC00]581.7% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]264.5% [-]的伤害。
造成 [00CC00]589.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]267.4% [-]的伤害。
造成 [00CC00]596.8% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]270.4% [-]的伤害。
造成 [00CC00]604.4% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]273.3% [-]的伤害。
造成 [00CC00]611.9% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]276.3% [-]的伤害。
造成 [00CC00]619.5% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]279.2% [-]的伤害。
造成 [00CC00]627.1% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]282.1% [-]的伤害。
造成 [00CC00]634.6% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]285.1% [-]的伤害。
造成 [00CC00]642.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]288% [-]的伤害。
造成 [00CC00]649.8% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]291% [-]的伤害。
造成 [00CC00]657.3% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]293.9% [-]的伤害。
造成 [00CC00]664.9% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]296.8% [-]的伤害。
造成 [00CC00]672.5% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]299.8% [-]的伤害。
造成 [00CC00]680% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]302.7% [-]的伤害。
造成 [00CC00]687.6% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]305.7% [-]的伤害。
造成 [00CC00]695.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]308.6% [-]的伤害。
造成 [00CC00]704.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]312.1% [-]的伤害。
造成 [00CC00]704.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]312.1% [-]的伤害。
造成 [00CC00]704.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]312.1% [-]的伤害。
造成 [00CC00]704.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]312.1% [-]的伤害。
造成 [00CC00]704.2% [-]的伤害，对突进终点处的敌人额外造成 [00CC00]312.1% [-]的伤害。
91009
修罗斩
41
造成五段 [00CC00]114.8% [-]的伤害。
造成五段 [00CC00]115.5% [-]的伤害。
造成五段 [00CC00]116.2% [-]的伤害。
造成五段 [00CC00]116.9% [-]的伤害。
造成五段 [00CC00]117.6% [-]的伤害。
造成五段 [00CC00]118.3% [-]的伤害。
造成五段 [00CC00]119% [-]的伤害。
造成五段 [00CC00]119.7% [-]的伤害。
造成五段 [00CC00]120.9% [-]的伤害。
造成五段 [00CC00]121.6% [-]的伤害。
造成五段 [00CC00]122.3% [-]的伤害。
造成五段 [00CC00]123% [-]的伤害。
造成五段 [00CC00]124.7% [-]的伤害。
造成五段 [00CC00]125.4% [-]的伤害。
造成五段 [00CC00]126.2% [-]的伤害。
造成五段 [00CC00]126.9% [-]的伤害。
造成五段 [00CC00]128.9% [-]的伤害。
造成五段 [00CC00]129.9% [-]的伤害。
造成五段 [00CC00]130.8% [-]的伤害。
造成五段 [00CC00]131.8% [-]的伤害。
造成五段 [00CC00]132.8% [-]的伤害。
造成五段 [00CC00]133.7% [-]的伤害。
造成五段 [00CC00]134.7% [-]的伤害。
造成五段 [00CC00]135.7% [-]的伤害。
造成五段 [00CC00]136.7% [-]的伤害。
造成五段 [00CC00]137.6% [-]的伤害。
造成五段 [00CC00]138.6% [-]的伤害。
造成五段 [00CC00]139.6% [-]的伤害。
造成五段 [00CC00]140.5% [-]的伤害。
造成五段 [00CC00]141.5% [-]的伤害。
造成五段 [00CC00]142.5% [-]的伤害。
造成五段 [00CC00]143.5% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
造成五段 [00CC00]144.6% [-]的伤害。
91010
天魔附体
41
攻击力和移动速度上升 [00CC00]10% [-]，攻击力上升 [00CC00] 800 [-] 。
攻击力和移动速度上升 [00CC00]10.5% [-]，攻击力上升 [00CC00] 880 [-] 。
攻击力和移动速度上升 [00CC00]11% [-]，攻击力上升 [00CC00] 960 [-] 。
攻击力和移动速度上升 [00CC00]11.5% [-]，攻击力上升 [00CC00] 1276 [-] 。
攻击力和移动速度上升 [00CC00]12% [-]，攻击力上升 [00CC00] 1376 [-] 。
